<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.02.23	02:35:00	5149.83	5152.58	5141.47	5144.59	1363	0	69
2026.02.23	02:40:00	5144.50	5150.04	5139.29	5140.69	1279	0	71
2026.02.23	02:45:00	5140.66	5140.66	5134.85	5137.89	1361	0	66
2026.02.23	02:50:00	5137.92	5144.76	5137.10	5143.77	1155	0	71
2026.02.23	02:55:00	5143.72	5146.56	5141.87	5144.54	1235	0	71
2026.02.23	03:00:00	5144.55	5149.86	5140.20	5149.06	1582	0	71
2026.02.23	03:05:00	5149.25	5158.07	5146.76	5155.00	1455	0	65
2026.02.23	03:10:00	5155.24	5155.24	5145.71	5147.61	1340	0	71
2026.02.23	03:15:00	5147.60	5153.08	5146.34	5152.98	1165	0	67
2026.02.23	03:20:00	5152.99	5159.27	5152.93	5156.35	1357	0	65
2026.02.23	03:25:00	5156.39	5159.51	5152.78	5159.14	1074	0	65
2026.02.23	03:30:00	5159.12	5160.58	5155.26	5157.15	1217	0	71
2026.02.23	03:35:00	5157.08	5161.01	5156.77	5158.32	1057	0	71
2026.02.23	03:40:00	5158.35	5166.50	5155.80	5166.13	1268	0	71
2026.02.23	03:45:00	5166.14	5166.74	5159.55	5164.19	1306	0	71
2026.02.23	03:50:00	5164.15	5167.66	5156.36	5157.16	1331	0	71
2026.02.23	03:55:00	5156.95	5159.86	5156.31	5157.68	1294	0	71
2026.02.23	04:00:00	5157.43	5163.83	5156.84	5163.43	1269	0	70
2026.02.23	04:05:00	5163.42	5166.91	5161.25	5165.66	1090	0	70
2026.02.23	04:10:00	5165.65	5165.65	5159.08	5160.49	1352	0	71
2026.02.23	04:15:00	5160.50	5167.23	5159.01	5159.51	1275	0	70
2026.02.23	04:20:00	5159.50	5161.76	5157.58	5159.55	1049	0	70
2026.02.23	04:25:00	5159.56	5163.20	5159.03	5161.25	917	0	71
2026.02.23	04:30:00	5161.23	5165.55	5161.08	5164.16	798	0	71
2026.02.23	04:35:00	5164.35	5169.66	5163.56	5168.88	1201	0	70
2026.02.23	04:40:00	5168.85	5176.58	5168.10	5174.43	1322	0	65
2026.02.23	04:45:00	5174.42	5176.59	5170.66	5170.78	1005	0	71
2026.02.23	04:50:00	5170.82	5173.01	5163.95	5173.01	1124	0	70
2026.02.23	04:55:00	5173.43	5174.50	5171.66	5173.58	1021	0	71
2026.02.23	05:00:00	5173.61	5175.95	5171.64	5172.19	976	0	71
2026.02.23	05:05:00	5172.20	5175.08	5163.25	5164.96	1201	0	70
2026.02.23	05:10:00	5164.96	5165.18	5152.56	5158.31	1370	0	71
2026.02.23	05:15:00	5158.30	5159.07	5153.59	5155.45	1075	0	70
2026.02.23	05:20:00	5155.44	5162.29	5155.42	5161.93	946	0	71
2026.02.23	05:25:00	5161.97	5164.54	5161.72	5164.16	927	0	71
2026.02.23	05:30:00	5164.17	5169.34	5164.17	5166.62	1006	0	71
2026.02.23	05:35:00	5166.63	5170.71	5165.48	5168.68	788	0	71
2026.02.23	05:40:00	5168.61	5170.25	5166.66	5168.69	773	0	71
2026.02.23	05:45:00	5168.73	5170.45	5168.45	5170.19	673	0	71
2026.02.23	05:50:00	5170.20	5171.26	5168.20	5170.23	848	0	71
2026.02.23	05:55:00	5170.22	5170.84	5166.54	5166.80	764	0	71
2026.02.23	06:00:00	5166.79	5168.66	5162.03	5163.62	984	0	71
2026.02.23	06:05:00	5163.40	5165.21	5155.44	5155.91	1064	0	71
2026.02.23	06:10:00	5155.89	5164.32	5155.89	5162.31	1099	0	71
2026.02.23	06:15:00	5162.30	5164.62	5160.66	5164.20	629	0	71
2026.02.23	06:20:00	5164.19	5164.63	5161.23	5162.26	590	0	71
2026.02.23	06:25:00	5162.29	5162.29	5159.13	5160.16	831	0	71
2026.02.23	06:30:00	5160.15	5163.66	5158.46	5158.98	848	0	71
2026.02.23	06:35:00	5158.97	5160.10	5155.99	5158.93	876	0	70
2026.02.23	06:40:00	5159.19	5161.14	5158.81	5159.50	673	0	65
2026.02.23	06:45:00	5159.53	5161.80	5158.41	5160.74	680	0	71
2026.02.23	06:50:00	5160.73	5160.78	5157.95	5159.37	592	0	71
2026.02.23	06:55:00	5159.50	5161.66	5159.03	5160.77	623	0	71
2026.02.23	07:00:00	5160.85	5161.81	5154.99	5155.18	978	0	54
2026.02.23	07:05:00	5155.19	5156.89	5152.44	5156.25	1159	0	54
2026.02.23	07:10:00	5156.23	5160.41	5154.50	5158.39	947	0	55
2026.02.23	07:15:00	5158.40	5159.43	5154.92	5154.92	755	0	55
2026.02.23	07:20:00	5154.95	5156.91	5153.10	5154.46	677	0	53
2026.02.23	07:25:00	5154.66	5158.11	5153.62	5157.82	694	0	54
2026.02.23	07:30:00	5157.85	5158.00	5154.66	5155.23	674	0	55
2026.02.23	07:35:00	5155.22	5156.72	5153.55	5153.74	595	0	53
2026.02.23	07:40:00	5153.75	5157.01	5153.61	5156.97	611	0	55
2026.02.23	07:45:00	5156.98	5159.80	5156.45	5158.70	521	0	55
2026.02.23	07:50:00	5158.69	5158.97	5156.01	5158.54	681	0	55
2026.02.23	07:55:00	5158.55	5159.34	5157.33	5158.32	653	0	54
2026.02.23	08:00:00	5158.31	5161.14	5157.56	5159.31	669	0	55
2026.02.23	08:05:00	5159.28	5160.95	5157.39	5158.33	785	0	55
2026.02.23	08:10:00	5158.34	5160.62	5158.00	5159.48	770	0	55
2026.02.23	08:15:00	5159.49	5160.69	5158.91	5160.61	465	0	55
2026.02.23	08:20:00	5160.56	5161.49	5158.33	5158.41	582	0	53
2026.02.23	08:25:00	5158.40	5160.74	5152.43	5152.66	844	0	55
2026.02.23	08:30:00	5152.97	5156.70	5152.04	5156.03	873	0	55
2026.02.23	08:35:00	5155.73	5156.86	5152.54	5154.26	875	0	54
2026.02.23	08:40:00	5154.28	5154.99	5147.32	5148.39	1124	0	55
2026.02.23	08:45:00	5148.41	5153.03	5146.54	5152.08	1022	0	55
2026.02.23	08:50:00	5152.09	5153.33	5148.27	5148.75	714	0	54
2026.02.23	08:55:00	5148.82	5149.29	5144.98	5145.78	990	0	54
2026.02.23	09:00:00	5146.12	5149.60	5139.69	5140.02	1329	0	55
2026.02.23	09:05:00	5140.06	5154.39	5138.04	5150.76	1298	0	53
2026.02.23	09:10:00	5150.77	5150.78	5146.96	5146.96	955	0	53
2026.02.23	09:15:00	5146.90	5149.38	5144.74	5144.74	889	0	54
2026.02.23	09:20:00	5144.86	5146.10	5136.58	5139.08	1103	0	53
2026.02.23	09:25:00	5139.10	5140.73	5125.75	5136.32	1354	0	55
2026.02.23	09:30:00	5136.50	5137.31	5129.92	5131.02	1163	0	55
2026.02.23	09:35:00	5130.90	5133.45	5125.17	5132.62	1230	0	53
2026.02.23	09:40:00	5132.42	5136.85	5131.86	5136.74	1082	0	53
2026.02.23	09:45:00	5136.71	5137.60	5134.78	5136.74	881	0	54
2026.02.23	09:50:00	5136.76	5139.22	5135.29	5136.74	900	0	54
2026.02.23	09:55:00	5136.71	5139.29	5136.07	5136.65	968	0	53
2026.02.23	10:00:00	5136.50	5138.34	5130.92	5134.39	1325	0	54
2026.02.23	10:05:00	5134.38	5139.59	5132.76	5136.70	1097	0	54
2026.02.23	10:10:00	5136.72	5138.61	5135.07	5138.26	869	0	54
2026.02.23	10:15:00	5138.24	5139.64	5134.81	5136.36	862	0	55
2026.02.23	10:20:00	5136.30	5138.34	5128.14	5128.14	1081	0	55
2026.02.23	10:25:00	5128.10	5130.71	5122.73	5125.12	1398	0	55
2026.02.23	10:30:00	5125.16	5132.42	5122.30	5130.85	1351	0	55
2026.02.23	10:35:00	5130.88	5132.17	5127.09	5127.19	1146	0	55
2026.02.23	10:40:00	5126.88	5128.42	5124.67	5128.13	1147	0	53
2026.02.23	10:45:00	5128.14	5134.66	5127.74	5133.78	1059	0	53
2026.02.23	10:50:00	5133.81	5137.92	5132.88	5137.82	923	0	53
2026.02.23	10:55:00	5137.84	5142.01	5137.73	5140.09	958	0	53
2026.02.23	11:00:00	5140.25	5143.17	5139.25	5141.94	981	0	55
2026.02.23	11:05:00	5142.15	5145.34	5140.16	5144.07	1194	0	55
2026.02.23	11:10:00	5144.06	5146.88	5143.42	5145.84	1049	0	55
2026.02.23	11:15:00	5145.83	5147.59	5145.09	5146.00	935	0	53
2026.02.23	11:20:00	5146.01	5148.45	5144.61	5146.51	857	0	55
2026.02.23	11:25:00	5146.52	5149.46	5146.49	5149.19	797	0	53
2026.02.23	11:30:00	5149.14	5150.37	5145.96	5147.44	710	0	53
2026.02.23	11:35:00	5147.42	5148.12	5143.52	5145.61	849	0	53
2026.02.23	11:40:00	5145.62	5147.05	5143.13	5146.59	856	0	55
2026.02.23	11:45:00	5146.72	5149.17	5144.16	5147.41	734	0	55
2026.02.23	11:50:00	5147.28	5148.00	5145.36	5147.14	686	0	55
2026.02.23	11:55:00	5147.16	5149.77	5146.67	5149.55	796	0	55
2026.02.23	12:00:00	5149.54	5153.09	5148.91	5151.46	952	0	53
2026.02.23	12:05:00	5151.47	5152.56	5146.54	5147.92	924	0	53
2026.02.23	12:10:00	5147.91	5149.96	5146.57	5149.52	765	0	55
2026.02.23	12:15:00	5149.69	5153.13	5149.30	5153.09	939	0	55
2026.02.23	12:20:00	5153.07	5156.63	5150.74	5153.96	881	0	55
2026.02.23	12:25:00	5153.87	5156.42	5151.74	5156.06	1080	0	53
2026.02.23	12:30:00	5155.83	5157.54	5147.38	5149.29	1133	0	53
2026.02.23	12:35:00	5149.90	5154.85	5145.19	5152.77	1041	0	55
2026.02.23	12:40:00	5152.78	5154.86	5150.73	5152.04	782	0	55
2026.02.23	12:45:00	5152.04	5154.66	5151.76	5154.58	668	0	55
2026.02.23	12:50:00	5154.53	5160.38	5152.58	5160.02	961	0	54
2026.02.23	12:55:00	5160.00	5163.77	5159.70	5162.91	1004	0	55
2026.02.23	13:00:00	5163.05	5163.54	5160.40	5162.27	850	0	55
2026.02.23	13:05:00	5162.28	5162.70	5157.61	5159.40	870	0	55
2026.02.23	13:10:00	5159.41	5160.55	5153.03	5153.48	982	0	55
2026.02.23	13:15:00	5153.38	5154.70	5147.25	5149.58	1143	0	53
2026.02.23	13:20:00	5149.59	5150.14	5146.66	5148.51	874	0	53
2026.02.23	13:25:00	5148.50	5153.45	5148.50	5150.60	976	0	55
2026.02.23	13:30:00	5150.62	5152.68	5147.88	5150.92	794	0	55
2026.02.23	13:35:00	5150.56	5153.74	5150.34	5151.27	829	0	55
2026.02.23	13:40:00	5151.26	5151.80	5149.17	5151.10	681	0	55
2026.02.23	13:45:00	5151.28	5154.53	5150.97	5153.89	802	0	55
2026.02.23	13:50:00	5153.85	5154.64	5152.49	5152.58	711	0	55
2026.02.23	13:55:00	5152.56	5152.95	5149.57	5149.68	662	0	55
2026.02.23	14:00:00	5149.67	5154.75	5148.63	5152.81	1140	0	55
2026.02.23	14:05:00	5152.98	5153.41	5147.02	5148.94	900	0	55
2026.02.23	14:10:00	5149.32	5150.97	5147.80	5149.66	829	0	55
2026.02.23	14:15:00	5149.69	5151.66	5148.77	5149.74	813	0	55
2026.02.23	14:20:00	5149.72	5152.35	5148.56	5149.66	848	0	55
2026.02.23	14:25:00	5149.39	5150.21	5145.68	5150.12	797	0	55
2026.02.23	14:30:00	5150.13	5154.04	5150.13	5151.80	1049	0	53
2026.02.23	14:35:00	5151.79	5158.20	5149.70	5158.02	926	0	54
2026.02.23	14:40:00	5158.01	5164.50	5157.35	5164.33	1250	0	53
2026.02.23	14:45:00	5164.35	5164.66	5160.26	5160.26	1052	0	55
2026.02.23	14:50:00	5160.21	5164.87	5159.72	5163.25	923	0	55
2026.02.23	14:55:00	5163.25	5165.51	5162.36	5164.16	892	0	53
2026.02.23	15:00:00	5164.10	5165.37	5159.65	5160.12	1317	0	55
2026.02.23	15:05:00	5160.15	5160.22	5154.57	5156.17	1349	0	55
2026.02.23	15:10:00	5156.15	5157.33	5153.23	5155.00	1305	0	55
2026.02.23	15:15:00	5154.98	5156.59	5151.67	5155.53	928	0	53
2026.02.23	15:20:00	5155.45	5156.54	5147.92	5148.98	1375	0	55
2026.02.23	15:25:00	5148.96	5150.65	5143.68	5149.57	1326	0	53
2026.02.23	15:30:00	5149.74	5154.02	5147.28	5153.41	1207	0	54
2026.02.23	15:35:00	5153.43	5154.08	5149.92	5150.84	919	0	55
2026.02.23	15:40:00	5150.79	5153.24	5148.50	5152.96	898	0	55
2026.02.23	15:45:00	5152.90	5153.38	5147.20	5150.56	1090	0	55
2026.02.23	15:50:00	5150.55	5152.14	5149.46	5149.57	907	0	55
2026.02.23	15:55:00	5149.52	5150.98	5145.49	5146.33	1209	0	55
2026.02.23	16:00:00	5146.28	5149.75	5141.56	5149.66	1316	0	55
2026.02.23	16:05:00	5149.69	5152.44	5148.62	5150.39	1145	0	55
2026.02.23	16:10:00	5150.37	5157.23	5148.85	5157.07	1097	0	53
2026.02.23	16:15:00	5157.10	5160.35	5156.11	5159.85	1158	0	53
2026.02.23	16:20:00	5159.86	5165.40	5159.28	5163.59	1276	0	55
2026.02.23	16:25:00	5163.60	5165.50	5162.51	5165.45	1266	0	55
2026.02.23	16:30:00	5165.48	5174.03	5164.95	5171.79	2030	0	53
2026.02.23	16:35:00	5171.78	5184.19	5171.27	5184.17	2087	0	53
2026.02.23	16:40:00	5184.22	5190.53	5182.17	5190.09	1889	0	55
2026.02.23	16:45:00	5190.42	5199.15	5190.42	5194.65	2128	0	53
2026.02.23	16:50:00	5194.66	5200.68	5191.80	5196.16	1968	0	53
2026.02.23	16:55:00	5196.19	5200.39	5187.56	5192.44	1892	0	53
2026.02.23	17:00:00	5192.50	5194.62	5180.72	5188.80	1807	0	53
2026.02.23	17:05:00	5188.84	5198.36	5187.09	5197.13	1737	0	53
2026.02.23	17:10:00	5197.14	5199.53	5186.66	5199.42	1801	0	55
2026.02.23	17:15:00	5199.43	5200.33	5194.56	5199.68	1870	0	53
2026.02.23	17:20:00	5199.71	5203.54	5191.54	5194.09	2013	0	55
2026.02.23	17:25:00	5194.17	5200.30	5191.80	5197.67	1736	0	55
2026.02.23	17:30:00	5197.66	5199.18	5191.37	5191.88	1749	0	55
2026.02.23	17:35:00	5191.95	5200.25	5186.10	5199.50	1698	0	55
2026.02.23	17:40:00	5199.49	5202.87	5195.97	5201.29	1621	0	53
2026.02.23	17:45:00	5201.30	5204.96	5196.30	5202.06	1616	0	54
2026.02.23	17:50:00	5202.08	5204.24	5193.51	5195.82	1761	0	55
2026.02.23	17:55:00	5195.76	5199.96	5190.45	5196.52	1826	0	55
2026.02.23	18:00:00	5196.25	5196.25	5174.99	5180.22	2019	0	55
2026.02.23	18:05:00	5180.25	5197.11	5179.27	5196.69	1985	0	53
2026.02.23	18:10:00	5196.46	5204.45	5196.46	5202.41	1728	0	55
2026.02.23	18:15:00	5202.46	5216.66	5201.36	5215.09	1772	0	54
2026.02.23	18:20:00	5215.06	5217.28	5211.99	5216.06	1995	0	53
2026.02.23	18:25:00	5216.05	5219.00	5213.92	5214.43	1684	0	53
2026.02.23	18:30:00	5214.47	5215.73	5206.49	5209.28	1849	0	55
2026.02.23	18:35:00	5209.29	5213.64	5208.79	5210.32	1479	0	53
2026.02.23	18:40:00	5210.34	5212.13	5208.38	5209.59	1455	0	53
2026.02.23	18:45:00	5209.67	5210.87	5206.42	5210.18	1377	0	55
2026.02.23	18:50:00	5210.17	5217.82	5208.58	5212.16	1557	0	55
2026.02.23	18:55:00	5212.20	5214.17	5208.13	5210.03	1466	0	55
2026.02.23	19:00:00	5210.09	5212.63	5208.39	5212.20	1521	0	53
2026.02.23	19:05:00	5212.15	5213.58	5207.11	5208.95	1488	0	53
2026.02.23	19:10:00	5208.89	5210.05	5199.89	5203.75	1815	0	55
2026.02.23	19:15:00	5203.73	5210.64	5202.73	5207.07	1444	0	55
2026.02.23	19:20:00	5207.12	5209.75	5204.19	5209.50	1439	0	55
2026.02.23	19:25:00	5209.48	5212.49	5209.10	5210.35	1114	0	55
2026.02.23	19:30:00	5210.28	5211.16	5207.14	5208.04	1144	0	53
2026.02.23	19:35:00	5208.06	5208.06	5190.67	5196.50	1772	0	53
2026.02.23	19:40:00	5196.49	5204.38	5195.89	5199.71	1427	0	53
2026.02.23	19:45:00	5199.70	5202.18	5196.36	5199.71	1231	0	55
2026.02.23	19:50:00	5199.66	5207.62	5199.15	5205.18	1187	0	53
2026.02.23	19:55:00	5205.22	5208.12	5204.01	5207.96	1342	0	55
2026.02.23	20:00:00	5207.95	5210.40	5207.13	5210.04	1105	0	53
2026.02.23	20:05:00	5210.03	5214.66	5209.86	5214.27	1190	0	53
2026.02.23	20:10:00	5214.36	5215.81	5212.91	5212.91	1201	0	53
2026.02.23	20:15:00	5212.51	5212.93	5207.10	5207.92	1384	0	55
2026.02.23	20:20:00	5207.89	5213.44	5205.99	5206.32	1411	0	53
2026.02.23	20:25:00	5206.34	5208.38	5201.16	5206.15	1669	0	54
2026.02.23	20:30:00	5206.29	5210.51	5205.96	5208.27	1370	0	55
2026.02.23	20:35:00	5208.31	5213.48	5207.24	5208.87	953	0	53
2026.02.23	20:40:00	5208.91	5210.35	5205.60	5206.81	1002	0	55
2026.02.23	20:45:00	5206.82	5210.24	5205.96	5209.37	1163	0	53
2026.02.23	20:50:00	5209.09	5212.13	5208.71	5210.50	1100	0	53
2026.02.23	20:55:00	5210.59	5211.35	5208.48	5209.67	1291	0	55
2026.02.23	21:00:00	5209.62	5210.42	5206.78	5209.28	1188	0	115
2026.02.23	21:05:00	5209.32	5210.36	5206.62	5209.46	873	0	116
2026.02.23	21:10:00	5209.52	5212.12	5208.50	5211.38	810	0	117
2026.02.23	21:15:00	5211.36	5214.47	5211.36	5212.52	972	0	117
2026.02.23	21:20:00	5212.51	5215.04	5210.88	5211.62	985	0	117
2026.02.23	21:25:00	5211.59	5213.17	5207.02	5209.23	1131	0	117
2026.02.23	21:30:00	5209.24	5212.41	5208.11	5212.39	1078	0	117
2026.02.23	21:35:00	5212.38	5215.20	5209.77	5215.13	1124	0	117
2026.02.23	21:40:00	5215.14	5217.31	5211.17	5217.03	1159	0	117
2026.02.23	21:45:00	5217.01	5218.50	5215.14	5217.36	1171	0	117
2026.02.23	21:50:00	5217.37	5217.90	5214.38	5216.37	1137	0	116
2026.02.23	21:55:00	5216.38	5216.59	5214.69	5215.67	1104	0	117
2026.02.23	22:00:00	5215.68	5222.85	5214.93	5222.55	1388	0	115
2026.02.23	22:05:00	5222.58	5222.87	5218.71	5222.84	1244	0	115
2026.02.23	22:10:00	5222.98	5224.37	5221.32	5223.24	1216	0	115
2026.02.23	22:15:00	5223.19	5224.51	5221.98	5223.88	998	0	115
2026.02.23	22:20:00	5223.90	5225.48	5223.57	5224.58	942	0	115
2026.02.23	22:25:00	5224.57	5226.22	5223.73	5225.19	958	0	115
2026.02.23	22:30:00	5224.82	5229.14	5224.65	5227.89	1035	0	115
2026.02.23	22:35:00	5227.90	5230.00	5227.30	5229.17	966	0	116
2026.02.23	22:40:00	5229.24	5229.38	5227.45	5227.70	1085	0	115
2026.02.23	22:45:00	5227.72	5229.27	5224.83	5228.66	1123	0	115
2026.02.23	22:50:00	5228.67	5235.66	5228.67	5234.28	1394	0	115
2026.02.23	22:55:00	5234.25	5237.81	5230.46	5236.32	1598	0	117
2026.02.23	23:00:00	5236.29	5237.41	5233.94	5234.84	799	0	117
2026.02.23	23:05:00	5234.83	5236.00	5232.93	5234.56	682	0	117
2026.02.23	23:10:00	5234.27	5235.17	5229.87	5231.12	695	0	117
2026.02.23	23:15:00	5231.24	5231.57	5228.99	5231.29	622	0	115
2026.02.23	23:20:00	5231.38	5232.28	5230.30	5230.45	612	0	115
2026.02.23	23:25:00	5230.46	5231.53	5229.26	5229.97	522	0	115
2026.02.23	23:30:00	5229.50	5231.59	5226.55	5231.58	532	0	115
2026.02.23	23:35:00	5231.60	5232.88	5229.77	5230.16	446	0	117
2026.02.23	23:40:00	5229.83	5230.79	5228.50	5228.81	517	0	117
2026.02.23	23:45:00	5228.58	5231.47	5227.25	5231.47	561	0	115
2026.02.23	23:50:00	5231.40	5231.54	5228.09	5229.05	575	0	117
2026.02.23	23:55:00	5229.20	5230.39	5226.89	5227.50	474	0	117
2026.02.24	01:00:00	5226.23	5248.05	5222.56	5243.06	1054	0	70
2026.02.24	01:05:00	5243.09	5247.02	5235.54	5241.58	935	0	71
2026.02.24	01:10:00	5241.59	5249.16	5241.03	5244.46	1032	0	71
2026.02.24	01:15:00	5244.40	5249.88	5244.40	5246.89	1019	0	71
2026.02.24	01:20:00	5246.95	5248.97	5237.95	5239.61	949	0	71
2026.02.24	01:25:00	5239.62	5243.34	5234.74	5236.95	1000	0	71
2026.02.24	01:30:00	5236.60	5247.04	5236.60	5245.90	944	0	70
2026.02.24	01:35:00	5245.82	5247.06	5238.15	5241.00	464	0	71
2026.02.24	01:40:00	5241.13	5242.78	5237.82	5242.41	540	0	65
2026.02.24	01:45:00	5242.39	5242.97	5239.40	5242.09	593	0	71
2026.02.24	01:50:00	5242.14	5242.27	5235.62	5235.76	798	0	67
2026.02.24	01:55:00	5235.76	5239.28	5235.14	5235.72	770	0	71
2026.02.24	02:00:00	5235.76	5235.77	5217.63	5230.10	1724	0	65
2026.02.24	02:05:00	5230.18	5233.48	5223.47	5227.99	1469	0	71
2026.02.24	02:10:00	5228.00	5232.37	5226.74	5229.99	1079	0	70
2026.02.24	02:15:00	5229.98	5235.69	5229.96	5232.05	1012	0	71
2026.02.24	02:20:00	5232.03	5238.18	5229.93	5235.78	1009	0	71
2026.02.24	02:25:00	5235.77	5236.47	5224.75	5225.87	1171	0	70
2026.02.24	02:30:00	5226.65	5231.85	5226.04	5228.39	1026	0	70
2026.02.24	02:35:00	5228.35	5232.85	5224.65	5227.47	1121	0	65
2026.02.24	02:40:00	5227.93	5230.65	5226.35	5230.27	1126	0	71
2026.02.24	02:45:00	5230.25	5232.26	5228.90	5230.04	858	0	65
2026.02.24	02:50:00	5229.91	5231.72	5226.76	5227.22	1007	0	70
2026.02.24	02:55:00	5227.20	5227.25	5221.22	5223.71	1589	0	65
2026.02.24	03:00:00	5223.68	5223.87	5200.95	5213.33	2504	0	65
2026.02.24	03:05:00	5213.32	5213.32	5195.62	5207.75	2305	0	65
2026.02.24	03:10:00	5207.71	5210.43	5183.93	5185.34	2179	0	65
2026.02.24	03:15:00	5185.52	5189.10	5145.52	5160.42	2316	0	68
2026.02.24	03:20:00	5160.33	5172.67	5150.31	5150.72	2054	0	65
2026.02.24	03:25:00	5150.73	5166.35	5148.93	5165.12	2043	0	65
2026.02.24	03:30:00	5165.18	5173.80	5161.27	5170.72	1903	0	65
2026.02.24	03:35:00	5170.57	5176.09	5162.40	5164.71	1840	0	71
2026.02.24	03:40:00	5164.78	5176.40	5163.57	5174.07	1608	0	71
2026.02.24	03:45:00	5174.12	5179.32	5172.81	5178.52	1564	0	71
2026.02.24	03:50:00	5178.51	5179.42	5166.57	5167.65	1503	0	71
2026.02.24	03:55:00	5167.66	5177.37	5163.95	5177.29	1378	0	71
2026.02.24	04:00:00	5177.15	5181.73	5171.07	5172.06	1640	0	71
2026.02.24	04:05:00	5172.02	5176.36	5166.95	5173.04	1415	0	71
2026.02.24	04:10:00	5172.91	5174.90	5166.71	5172.58	1438	0	71
2026.02.24	04:15:00	5172.59	5174.86	5165.58	5172.51	1355	0	71
2026.02.24	04:20:00	5172.50	5174.14	5167.08	5169.28	1005	0	71
2026.02.24	04:25:00	5169.32	5173.28	5166.68	5173.27	909	0	71
2026.02.24	04:30:00	5173.24	5185.29	5172.42	5183.98	1552	0	71
2026.02.24	04:35:00	5183.99	5188.31	5180.83	5188.31	1337	0	71
2026.02.24	04:40:00	5188.37	5188.75	5183.34	5183.54	1406	0	71
2026.02.24	04:45:00	5183.55	5186.98	5183.48	5186.11	1046	0	71
2026.02.24	04:50:00	5186.18	5190.65	5184.49	5184.81	1050	0	71
2026.02.24	04:55:00	5184.83	5190.81	5184.01	5189.87	1218	0	65
2026.02.24	05:00:00	5189.86	5190.37	5186.56	5186.87	1090	0	71
2026.02.24	05:05:00	5186.89	5191.93	5185.46	5187.90	1083	0	65
2026.02.24	05:10:00	5187.89	5189.20	5185.56	5189.09	1087	0	71
2026.02.24	05:15:00	5189.08	5189.93	5186.21	5186.92	1002	0	70
2026.02.24	05:20:00	5187.25	5189.07	5182.78	5186.95	1088	0	70
2026.02.24	05:25:00	5186.99	5187.05	5181.91	5182.59	929	0	70
2026.02.24	05:30:00	5182.91	5185.98	5181.97	5185.85	803	0	70
2026.02.24	05:35:00	5185.87	5188.56	5184.33	5184.59	862	0	71
2026.02.24	05:40:00	5184.58	5185.84	5176.41	5179.65	916	0	71
2026.02.24	05:45:00	5179.61	5180.06	5174.39	5175.92	1079	0	70
2026.02.24	05:50:00	5175.91	5177.85	5173.61	5176.05	889	0	71
2026.02.24	05:55:00	5176.03	5176.81	5170.87	5171.89	1059	0	65
2026.02.24	06:00:00	5171.78	5171.92	5160.96	5164.09	1564	0	70
2026.02.24	06:05:00	5164.10	5171.55	5161.77	5168.95	1015	0	71
2026.02.24	06:10:00	5168.96	5170.38	5166.93	5168.35	690	0	71
2026.02.24	06:15:00	5168.50	5173.11	5168.47	5171.57	734	0	71
2026.02.24	06:20:00	5171.55	5175.04	5170.41	5171.51	800	0	65
2026.02.24	06:25:00	5171.51	5173.36	5170.16	5172.04	812	0	71
2026.02.24	06:30:00	5172.02	5173.21	5166.99	5167.74	850	0	65
2026.02.24	06:35:00	5167.79	5169.05	5165.81	5168.99	794	0	71
2026.02.24	06:40:00	5169.02	5171.66	5164.70	5164.73	945	0	71
2026.02.24	06:45:00	5164.71	5170.97	5163.29	5170.71	908	0	71
2026.02.24	06:50:00	5170.70	5170.70	5167.72	5168.47	656	0	70
2026.02.24	06:55:00	5168.48	5169.52	5167.84	5168.23	522	0	71
2026.02.24	07:00:00	5167.91	5171.93	5164.22	5170.72	958	0	54
2026.02.24	07:05:00	5170.68	5171.84	5167.26	5170.76	751	0	53
2026.02.24	07:10:00	5170.75	5174.40	5169.24	5172.07	679	0	55
2026.02.24	07:15:00	5172.03	5173.68	5170.38	5172.24	712	0	55
2026.02.24	07:20:00	5171.90	5175.37	5171.75	5173.38	723	0	55
2026.02.24	07:25:00	5173.34	5173.69	5166.85	5167.44	872	0	54
2026.02.24	07:30:00	5167.48	5172.95	5164.78	5172.41	1393	0	55
2026.02.24	07:35:00	5172.43	5174.81	5167.70	5171.13	1298	0	55
2026.02.24	07:40:00	5171.19	5174.08	5169.49	5172.89	1150	0	54
2026.02.24	07:45:00	5172.91	5177.13	5172.30	5174.40	1146	0	53
2026.02.24	07:50:00	5174.46	5181.88	5173.42	5180.85	1207	0	54
2026.02.24	07:55:00	5180.86	5185.84	5178.83	5182.67	1359	0	55
2026.02.24	08:00:00	5182.71	5182.93	5177.27	5180.38	1044	0	54
2026.02.24	08:05:00	5180.37	5184.86	5177.77	5183.00	1087	0	55
2026.02.24	08:10:00	5183.01	5184.84	5181.48	5182.74	1258	0	55
2026.02.24	08:15:00	5182.73	5183.63	5180.52	5180.89	1013	0	55
2026.02.24	08:20:00	5180.87	5181.11	5175.33	5177.85	990	0	55
2026.02.24	08:25:00	5177.84	5178.00	5167.03	5169.25	1022	0	55
2026.02.24	08:30:00	5169.24	5172.67	5164.32	5166.55	1402	0	53
2026.02.24	08:35:00	5166.56	5173.51	5156.50	5173.03	1646	0	53
2026.02.24	08:40:00	5172.97	5173.53	5168.72	5169.10	1066	0	53
2026.02.24	08:45:00	5169.11	5174.14	5169.08	5173.30	967	0	54
2026.02.24	08:50:00	5173.39	5173.47	5168.07	5168.56	1025	0	53
